"report_uuid","issue_ordi","registrant_name","client_name","issue_text","date_received"
e9a30913-5faf-54a3-9814-b846ec45fe3c,1,THOMPSON HINE LLP,"GEO Specialty Chemicals, Inc.",Participate in Coalition for Enforcement of Antidumping and Countervailing Duty Orders lobbying to amend existing anti-circumvention laws affecting trade remedy orders.,2011-10-18 00:00:00
"66bec3e1-f62b-5b71-af65-8ae4c1c9b9c2",1,THE WESSEL GROUP INCORPORATED,Globe Metallurgical,"Opposition to efforts to delay implementation of regulations to eliminate payment of dumping duties on products imported into foreign trade zones;
Treatment of silicon metal in China Export Prohibition Case",2011-10-18 00:00:00
d72f21d3-91a0-54e7-9471-31b6737948a4,1,"INTERNATIONAL ADVISORY SERVICES GROUP, LTD",EUROPEAN CONFEDERATION OF IRON AND STEEL INDUSTRIES,Steel Imports; Climate Change; Antidumping; Countervailing Duties; OECD Steel Discussions,2011-10-14 00:00:00
"2f16c086-17ae-554f-a096-15eb9f0f1e9d",13,RETAIL INDUSTRY LEADERS ASSOCIATION,RETAIL INDUSTRY LEADERS ASSOCIATION,"issues related to implementation of conflict minerals provisions in Wall Street Reform &amp; Consumer Protection Act; Free Trade Agreements with Korea, Columbia, Panama; generalized system of preferences, Andeam Trade Preferences Act; Trans-Pacific Partnership negotiations, implementation of antidumping and countervailing duty laws, AD/CVD duty collections; customs reauthorization legislation; Chinese currency valuation; China Trade Issues; textile and apparel trade issues, trade adjustment|assistance; Affordable Footwear Act; trucking dispute with Mexico",2011-07-20 00:00:00
"5ae40ea1-4213-5497-809d-f9492b39191a",1,"SQUIRE SANDERS (US) LLP (F.K.A. SQUIRE, SANDERS & DEMPSEY (US) LLP)",Shower Door Manufacturers Alliance (informal coalition),Aluminum extrusion anti-dumping and countervailing duty actions.,2011-07-20 00:00:00
b8bf4330-dd63-5464-9353-dc36b0576a67,1,NATIONAL CHICKEN COUNCIL,National Chicken Council,"U.S.-Russian Poultry Trade Issues
Mexican Trucking Issues
Free Trade Agreements: South Korea, Columbia and Panama
Mexican Anti Dumping Poultry Case|China Antidumping/Countervailing Duties
European Union/World Trade Organization Case on Antimicrobials
TransPacific Partnership - Multi Country Free Trade Agreement
",2011-07-20 00:00:00
a611446b-32ed-5b48-96c5-bd6fdbeb55e3,1,"SKADDEN, ARPS, SLATE, MEAGHER & FLOM, LLP",UNITED STATES STEEL,"- Issues pertaining to trade law reform proposals.
- Issues pertaining to the application of countervailing duties to non-market economies. 
- Issues pertaining to provisions to amend US trade enforcement laws, antidumping and countervailing duty provisions.
- Issues pertaining to climate change legislation and potential trade implications for manufacturers.|- Issues pertaining to legislative proposals relating to foreign currency manipulation.
- Issues pertaining to Buy America provisions and domestic preference programs.",2011-07-20 00:00:00
"529a2ce0-3fdf-54f3-b297-22b6d041a676",1,HOGAN LOVELLS US LLP,Corning Inc,Chinese antidumping investigation of optical fiber from the United States and the European Union.,2011-07-20 00:00:00
"9c89da2c-cdca-5651-915d-6dd478a673dc",1,IOWA FARM BUREAU FEDERATION,IOWA FARM BUREAU FED,"HR 910, support bill and urge passage. Ask members for signature on letter expressing concern regarding EPA's definition of ""navigable waters"".  Ask members for signatures on letter regarding expressing concerns over USACE sediment dumping in Missouri River Recovery Program.  HR 1633, support temporary temporary hold on EPA dust rule.  Request cosponsorship for HR 2018 Clean Water Cooperative Federalism Act of 2011 and support for state authority set water standards.  Spill Prevention, Control &amp;|Counter Measures (SPCC):  brief staff on atrazine and web-based labeling and discussed potential bill introduction to revise SPCC.

S. 718, discuss member's preference for House or Senate version on eliminating duplicative pesticide permits.",2011-07-20 00:00:00
"5a804b7e-87ee-5188-9dd0-65c1079e57b6",1,WATKINSON MILLER PLLC,"TRUE SOURCE HONEY, LLC","Seek implementation of a standard of identity for honey, extend the new shippers bonding privilege suspension law, amend the customs re-authorization bill, and work with agency officials to investigate circumvention of the anti-dumping order on Chinese honey imports.",2011-07-20 00:00:00
"5a804b7e-87ee-5188-9dd0-65c1079e57b6",2,WATKINSON MILLER PLLC,"TRUE SOURCE HONEY, LLC","Seek implementation of a standard of identity for honey, extend the new shippers bonding privilege suspension law, amend the customs re-authorization bill, and work with agency officials to investigate circumvention of the anti-dumping order on Chinese honey imports.",2011-07-20 00:00:00
"427b376f-9a5e-55d9-9712-0b541397e101",9,NATIONAL RETAIL FEDERATION,NATIONAL RETAIL FEDERATION,"H.R. 639; S. 328 (Currency Reform For Fair Trade Act)  statements in opposition to China currency legislation on behalf of U.S. retailers; H.R. 2071; S. 704 (OUTDOOR Act)  provide for duty-free treatment of certain performance outerwear)  communication of support on behalf of U.S. retail industry; H.R. 2387; S. 1244 (Save our Industries [SAVE] Act)  communication of U.S. retail industry support regarding duty-free treatment of apparel from the Philippines;|H.Res. 310 (providing for consideration of H.R. 639 to clarify that countervailing duties may be imposed to address subsidies relating to a fundamentally undervalued currency of any foreign country)  communication of U.S. retail industry opposition; S. 1069 (Affordable Footwear Act to suspend temporarily the duty on certain footwear)  communication of support on behalf of U.S. footwear retailers; S. 1130 (prevent the evasion of antidumping and countervailing duty orders)  communication of U.S. retail industry views; S. 1162 (authorize the International Trade Commission to develop and recommend legislation for temporarily suspending duties)  communication of U.S. retail industry views; S. 1267 (to strengthen U.S. trade laws)  communication of U.S. retail industry opposition; Andean Trade Preference and Drug Eradication Act (ATPDEA)  communication of U.S. retail industry support; Conflict Minerals Provision in Dodd-Frank Wall Street Reform and Consumer Protection Act  statements of U.S. retail industry views regarding SEC implementation; Customs Reauthorization  statements in support of improving security and facilitation with Customs and Border Protection; Generalized System of Preferences (GSP) reauthorization  communication of U.S. retail industry support; Lacey Act Amendments  communication of U.S. retail industry views on implementation by USDA, Animal &amp; Plant Health Inspection Service (APHIS); Trade Adjustment Assistance (TAA)  communication on behalf of U.S. retail industry in support of reauthorization; Trans-Pacific Partnership (TPP) negotiations  communication of U.S. retail industry views regarding proposed rules governing trade in textiles and apparel and rules to enhance supply chain management and efficiency; U.S.-China economic relations  statements of U.S. retail industry views on indigenous innovation policy and intellectual-property rights protection; U.S.-Colombia free trade agreement FTA (Colombia FTA)  statements of U.S. retail industry views; U.S.-Korea free trade agreement (KORUS)  statements of U.S. retail industry views; U.S.-Panama free trade agreement (Panama FTA)  statements of U.S. retail industry views",2011-07-20 00:00:00
"5a804b7e-87ee-5188-9dd0-65c1079e57b6",3,WATKINSON MILLER PLLC,"TRUE SOURCE HONEY, LLC","Seek implementation of a standard of identity for honey, extend the new shippers bonding privilege suspension law, amend the customs re-authorization bill, and work with agency officials to investigate circumvention of the anti-dumping order on Chinese honey imports.",2011-07-20 00:00:00
"3867d3ce-e52e-5057-b826-175490a25753",1,KING & SPALDING LLP,American Furniture Manufacturers Committee for Legal Trade (Informal Coalition),Issues related to enforcement of antidumping orders,2011-07-20 00:00:00
"485ab484-d16d-5795-9f4b-c7a0c4f8b174",5,"PODESTA GROUP, INC.","Shaw Industries Group, Inc.","Anti-dumping/fair trade, generally.",2011-07-20 00:00:00
"9aa030b5-0603-5d2e-a18f-8da71ecc9edd",18,"3M COMPANY","3M Company","IP Protection / Technology Transfer
Retailiatory Tariffs
Renewal of anti-dumping duty order on pressure sensitive plastic (psp) tape
Korea FTA|Columbia FTA
Panama FTA
GSP renewal and treatment of certain tapes imported from Indonesia",2011-07-20 00:00:00
"15cb3804-b48e-592c-8d69-63b53cc9b4ee",2,ARCELORMITTAL USA LLC,"ArcelorMittal USA LLC formerly known as ""ArcelorMittal USA, Inc.""","Oppose Chinese government policies promoting steel overcapacity and unfair trading practices, including currency manipulation
Support U.S. govenrment action to address China's export restrictions on raw materials
Support continuation of anti-dumping/countervailing duty orders on hot-rolled steel from Brazil, Russia or Japan
Support continuation of effective anti-dumping/countervailing duty laws re: non-market economies|Support Free Trade Agreements with Korea, Columbia and Panama
S. 1133, Enforcing Orders and Reducing Customs Evasion Act of 2011",2011-07-20 00:00:00
"9a0a6dd7-f373-5ba9-aca4-f88bd88b97b3",4,WHIRLPOOL CORPORATION,WHIRLPOOL CORPORATION,Anti-dumping petition against LG and Samsung for bottom mount refrigerators,2011-07-20 00:00:00
"6498e937-8188-5e0c-8ebf-dbf2a9249ca6",4,DOLLAR GENERAL CORPORATION,Dollar General Corporation,Prospective determination of anti-dumping duties,2011-07-20 00:00:00
"69dbeec8-c05d-59a8-bf37-542eea2e50ed",5,FCA US LLC,Chrysler LLC,"Free Trade Agreements with Korea, Panama and Columbia as well as Trade Adjustment Assistance and the Trans-Pacific Partnership FTA. Aspects affecting auto imports and exports. China anti-dumping investigation.",2011-07-20 00:00:00
b32f23f2-8801-5e9e-ac60-39b5d11adf25,1,HOGAN LOVELLS US LLP,National Chicken Council,"U.S. Russian Poultry Trade Issues; Mexican Trucking Issues; Free Trade Agreements: South Korea, Columbia and Panama; Mexican Anti Dumping Poultry Case; China Antidumping/Countervailing Duies; European Union/World Trade Organization Case on Antimicrobials; TransPacific Partnership - Multi Country Free Trade Agreement",2011-07-20 00:00:00
fd40a98a-18cd-5a9c-86e0-2c0070ea2bb5,12,GENERAL MOTORS COMPANY,General Motors,"APEC, Border Trade Issues 
Currency Reform for Fair Trade Act (H.R.639), (S.328)
Rare Earths Supply Chain Tech &amp; Resources Tranformation Act (H.R.1388)
Conflict Minerals Regulation (Sec.1502 of PL 111-203)|Global Market Access Issues
U.S. Asia Trade
U.S. China Relations
U.S. Latin America Trade
Chinese trade restrictions, anti-dumping, countervailing duty and currency reform
Pending Free Trade Agreements with Korea, Panama and Colombia
Modified Tariff Bills
Counterfeiting
Intellectual Property",2011-07-20 00:00:00
"51cbcdb4-4e3e-54ed-9791-081dce8fb9fa",6,LOWE'S COMPANIES INC.,Lowe's Companies Inc.,re efforts to extend tariff suspensions on imported ceiling fans and efforts supporting proactive antidumping reforms,2011-07-19 00:00:00
"262005ae-1f21-51a3-bcc6-b63663d23164",1,DLA PIPER LLP (US),Globe Metallurgical,Antidumping issues and foreign trade zone issues.,2011-07-19 00:00:00
"5e5d8d06-78a5-553c-92f6-98cc90f77007",1,WINSTON & STRAWN LLP,AMERICAN HONEY PRODUCERS ASSOCIATION INC,"Support legislation providing for unfair trade and labeling practices reform, marketing loan and disaster assistance for honey producers, safe and timely shipment by mail of live queen bees, pollinator protection and conservation measures, improvements in the school lunch and specialty crop programs, advancement of national standard of identity for honey and international food safety issues, modifications to the|Continued Dumping and Subsidy Offset Act, curbs on circumvention of U.S. trade law, and funding for honeybee research including efforts to address Colony Collapse Disorder; advise on implementation of economic and disaster assistance and crop insurance legislation, policies on foreign worker visas, importation of honeybees, and modifications of the honey research, promotion, and consumer information program. Legislation of interest includes the Food and Energy Security Act of 2007 (S. 2302 and H.R. 2419; P.L. 110-234), the Heartland Habitat, Harvest and Horticulture Act of 2007 (S. 2242), the Pollination Habitat Protection Act of 2007 (S. 1496), the Pollination Protection Act of 2007 (S. 1694, H.R. 1709), the FY 2012 Agriculture Appropriations Bill (H.R. 2112), the FY 2011 Department of Defense and Full-Year Continuing Appropriations Act (H.R. 1473; P.L. 112-10), the Customs Facilitation and Trade Enforcement Reauthorization Act of 2009 (S. 1631), the Enforcing Orders and Reducing Circumvention and Evasion Act of 2010 (S. 3725), and implementation and extension of new shipper review provisions in the Pension Protection Act of 2006 (H.R. 4; P.L. 109-280).
",2011-07-19 00:00:00
"4f2b78f9-3c65-5d3a-9ca2-5e64e9f3881c",1,STEWART AND STEWART,American Shrimp Processors Association,"Trade law reform, specifically antidumping and countervailing duty laws, to seek more effective relief",2011-07-19 00:00:00
"75c381d1-7e12-5945-8165-45c29f3a030c",1,"MAYER BROWN, LLP",Momentive Performance Materials,General Antidumping Advice Regarding Silicon Metal,2011-07-19 00:00:00
db30d2dd-f7d1-5b55-bb12-151ce8e962cf,1,"AKIN, GUMP, STRAUSS, HAUER & FELD",Catfish Farmers of America,Advocacy related to application of antidumping duty laws,2011-07-19 00:00:00
"9af3123f-9132-57b2-872f-d17157cde2ed",3,PRIME POLICY GROUP,Chrysler LLC,"China anti-dumping investigation
Free Trade Agreements, specifically, advocating passage of free trade agreements w/Korea, Panama, Colombia, Egype and the Trans-Pacific Partnership
KORUS - US Free Trade Ageement Implementation Act (aspects affecting auto imports and exports)",2011-07-19 00:00:00
"8c0110cb-37d7-5400-8383-e9c9dbf27b66",1,"BARNES & THORNBURG, LLP",National Candle Association,"Made contacts regarding foreign ""dumping"" in the United States.",2011-07-19 00:00:00
"4d9fc353-8d0e-5702-a02b-a2a7127ab2e1",1,THOMPSON HINE LLP,"GEO Specialty Chemicals, Inc.",Participate in Coalition for Enforcement of Antidumping and Countervailing Duty Orders lobbying to amend existing anti-circumvention laws affecting trade remedy orders; obtain support for U.S. industry seeking continuation of antidumping order against imports of glycine from China.,2011-07-18 00:00:00
